Unnamed: 0,content,label
452,says president donald trump selling coronavirus themed commemorative coins white house gift shop,0
453,walmart amazon kroger target costco reported coronavirus cases news,0
454,existence canine coronavirus vaccine casts doubt statements isnt one humans,0
455,says president barack obama signed medical appliance tax bill forced companies outsource manufacturing masks gowns gloves ventilaors sic china europe russia avoid tax,0
456,pelosi wuhan china 6 days impeachment hoax failed,0
457,president trump announced biological lab wuhan covid 19 virus created funded president barak sp hussein obama 2015 tune 3800000 american dollars,0
458,weve tested every country combined,0
459,michigan gov gretchen whitmer stripped emergency coronavirus powers state legislature,0
460,government must planned coronavirus pandemic coronavirus relief bill introduced three years earlier,0
461,people defying stay home order fill arizona beaches,0
462,says april 22 jump covid 19 cases related election,0
463,1986 founder times square church prophesied saw plague coming world bars church government shut new york city especially hard hit,0
464,trump said hundreds governors calling 50,0
465,governor gretchen whitmer spent past weekend vacation cottage birch lake violating executive order,0
466,banner swastika trump pence michigan coronavirus protest,0
467,hundreds hundreds labs ready willing able,0
468,gates foundation tested polio vax india 2000 2017 paralysed 496000 children,0
469,says bill reilly wrote post claiming coronavirus created bioweapon chinese government,0
470,photo shows packed beach opened jacksonville beach cnn,0
471,face masks manufactured china example went domestic consumption fight virus us largely unable import supplies china,0
472,nigerians burning chinese stores,0
473,joe diffies death labeled covid 19 death wasnt,0
474,wisconsin clearly seeing decline covid infections,0
475,herd immunity probably california far fewer covid 19 deaths new york,0
476,says democrats vacation may 4 refuse come back sign bill help small businesses,0
477,photo taken journalist showing beach jacksonville fla governmentreopened beach news reports claimed,0
478,wife suffering coronavirus pregnant doctor said wont survive,0
479,says wisconsins person election caused surge new coronavirus cases,0
480,says photo shows exact people two different beaches los angeles county jacksonville fla,0
481,news photo stay home protest doctored add confederate flag,0
482,nc liquor stores deemed essential lot people chemically dependent alcohol suddenly cut access would go withdrawal flood emergency rooms,0
483,says vegas hotels trumps donated food rooms covid response,0
484,says dr anthony fauci stands lose 100 million dollars bill gates vaccine coronavirus invested vaccine,0
485,1200 coronavirus relief checks year advance next tax return next year automatically going owe 1200 come tax season,0
486,says michigan covid 19 order bans gardening sale vegetable seeds fruit,0
487,says 44 senators voted send stimulus checks,0
488,photo shows two italian nurses hospital days got covid 19 died,0
489,corona bad guy died twice,0
490,says video shows gay party italy weeks covid 19,0
491,says president total authority open states amid covid 19 pandemic,0
492,says theres 800 number call track status stimulus check,0
493,gov andrew cuomo simply saying share 20 percent excess non used ventilators help people parts state voluntary basis would great course reaction positive,0
494,everyone dying coronavirus,0
495,say televangelist pat robertson said young people kinds unnatural things sex organs people transfer kinds chemicals ladies private parts thats think corona virus came,0
496,decision president governors open states,0
497,says ceos got advance notice covid resigned dump stock,0
498,says video body bags dumped ditch shows situation italy due coronavirus,0
499,mass vaccination covid 19 senegal started yesterday 48 first 7 children received died spot,0
500,says covid 19 dr anthony fauci telling people february 29th nothing worry posed threat us public large,0
501,little boy died covid 19 three different countries still dont believe media fakenews,0
502,says photo shows south carolina stay home orders announced,0
503,says robin vos wore protective gear election workers forced work,0
504,says bill gates globalists collaboration pharmaceutical companies reportedly working push tracking bracelets invisible tattoos monitor americans impending lockdown,0
505,covid 19 news going us government sneakily trying remove end end encryption means government able see messages listen calls,0
506,people handing masks doused chemicals knocks cold rob,0
507,italy thrown money streets clear message whole world money enough health danger,0
508,says poem people staying home written kathleen omara 1869,0
509,says video shows chinese destroying 5g poles aware thing triggering corona symptoms,0
510,says goodwill used pandemic fire employees instead laying,0
511,says queen elizabeth said philippine president rodrigo duterte kind leader knows way filipinos lucky,0
512,chinese communist party using zoom way spy citizens,0
513,rivers oklahoma full catfish carrying virus,0
514,says nba asking donald trump resign well never play,0
515,says nostradamus predicted coronavirus 1551 passage plague spreading east,0
516,government closing businesses stop spread coronavirus even though numbers nothing compared h1n1 ebola everyone needs realize government something,0
517,joe exotic tests positive coronavirus prison confirmed,0
518,says 5g law passed everyone distracted coronavirus pandemic lists 20 symptoms associated 5g exposure,0
519,says otherwise healthy people experiencing mild moderate respiratory symptoms without covid 19 diagnosis high temperatures kill virus let fever run high 103 104 degrees,0
520,pictures reports empty hospitals prove covid 19 spread fake crisis real government planned agendas,0
521,effort get american experts china announced coronavirus one person country trump pulled country,0
522,chicago covid 19 actually lowered death rate,0
523,lady applied sanitizer handsforearms went kitchen cook moment turned gas stove hands caught fire due alcohol contained sanitizer,0
